0.0115491,1.00284,0.15326,1.59586,-0.244347,-1.03834,-0.405131,0.00119444,0.285088,0.109033,-0.333887,-0.18066,0.145519,0.112148,-0.00482232,-0.177356,0.094023,-0.0917184,-0.265673,0.32864,-0.221474,0.611619,1.67311,-2.38923,0.246663,-0.438928,0.0197716,0.0175306,-1.89337,1.62983,3.86853,-1.61467,0.356658,0.385056,0.037801,0.0251957,-0.251345,0.0177896,-0.00244566,-0.000944282,-0.00156725,-2.57435e-05,-0.507266,-2.0828,2.43675,4.63573,-0.592189,-0.730661,-0.0217264
0.011572,1.00851,0.155461,1.58917,-0.248016,-1.03536,-0.402938,0.00109971,0.281566,0.110882,-0.335358,-0.185686,0.15173,0.107585,-0.00465717,-0.174712,0.0911466,-0.0583619,-0.239211,0.294968,-0.233499,0.628022,1.54671,-2.4089,0.244506,-0.408845,-0.00468973,0.00416992,-1.89596,1.64309,3.88874,-1.61728,0.363369,0.386477,0.03661,0.0231829,-0.245463,0.0170111,0.000615602,-0.000846238,-0.0014998,-2.58947e-05,-0.405742,-1.21005,2.63664,4.17474,0.00673915,0.763246,-0.00418148
0.0115929,1.0141,0.157699,1.58245,-0.25178,-1.03227,-0.400838,0.00100893,0.278123,0.11267,-0.33614,-0.190162,0.157214,0.102791,-0.00443336,-0.169628,0.0879582,-0.0231292,-0.210944,0.256616,-0.244576,0.630028,1.35916,-2.36274,0.256456,-0.389592,-0.0216256,0.012842,-1.89843,1.65621,3.90893,-1.61908,0.370247,0.387636,0.0352137,0.0229492,-0.233256,0.016337,0.00570906,-0.000742617,-0.00137082,-2.60008e-05,-0.634721,-1.23928,2.25756,0.422623,0.0921806,1.93364,0.0565668
0.0116122,1.01963,0.159971,1.57572,-0.255627,-1.02907,-0.398837,0.000923296,0.274809,0.114392,-0.336201,-0.194056,0.161885,0.0977867,-0.00414829,-0.162176,0.0845395,0.0136132,-0.181176,0.214087,-0.254719,0.610001,1.28608,-2.40388,0.164252,-0.494107,0.0184826,0.00491053,-1.90075,1.66922,3.92909,-1.56705,0.377271,0.388542,0.033574,0.0249881,-0.221249,0.0163587,0.00814265,-0.000677459,-0.0012647,-2.34907e-05,-0.435676,-1.54504,2.52154,3.82682,0.70215,-0.144717,-0.0168361
0.0116297,1.02509,0.162277,1.56901,-0.259545,-1.02579,-0.396938,0.000844081,0.271669,0.116044,-0.335514,-0.19734,0.165665,0.0925894,-0.00379719,-0.15245,0.0809582,0.0514307,-0.150232,0.167953,-0.26394,0.631179,1.2986,-2.46521,0.0729957,-0.527289,0.0340131,0.021977,-1.9029,1.68214,3.94921,-1.56698,0.384419,0.389206,0.0316445,0.02283,-0.207174,0.0154045,0.00926521,-0.000589859,-0.00115835,-2.21064e-05,-1.18643,-1.01691,2.47608,1.44869,1.47213,1.0432,0.0411265
0.0116458,1.03049,0.164616,1.56231,-0.263522,-1.02244,-0.395145,0.000772622,0.268747,0.117623,-0.334063,-0.199996,0.168488,0.0872177,-0.00337975,-0.140586,0.0772851,0.0898667,-0.118435,0.118833,-0.272243,0.641841,1.21551,-2.4114,0.0954671,-0.436874,-0.00813055,0.00269156,-1.90482,1.69499,3.96929,-1.56581,0.391666,0.389634,0.0293704,0.0209838,-0.183302,0.0139013,0.0153805,-0.000450285,-0.000947425,-2.2952e-05,-0.729728,-1.25468,2.2396,-1.08914,1.33794,0.966297,-0.00486284
0.0116606,1.03583,0.166985,1.55565,-0.267545,-1.01905,-0.393462,0.000710214,0.266084,0.119128,-0.331841,-0.20201,0.170302,0.0816902,-0.0028989,-0.12676,0.0735889,0.128476,-0.0861333,0.0673709,-0.279622,0.632428,1.24998,-2.5587,0.0904839,-0.444583,-0.0362222,0.0189197,-1.9065,1.7078,3.98932,-1.56355,0.398988,0.389833,0.0266898,0.0204419,-0.16295,0.0128766,0.0184302,-0.000333706,-0.000805849,-2.21732e-05,0.257814,-1.5692,2.65846,5.02957,1.14417,0.124008,-0.0116895
0.0116742,1.04113,0.169383,1.54905,-0.271602,-1.01564,-0.39189,0.000658098,0.263718,0.120559,-0.328849,-0.203376,0.171067,0.0760253,-0.00235702,-0.111171,0.0699172,0.166801,-0.0536796,0.0142415,-0.286065,0.639562,1.19757,-2.57682,0.112128,-0.496701,-0.0119375,0.015057,-1.9079,1.7206,4.0093,-1.56019,0.406363,0.389804,0.0235386,0.0196907,-0.13426,0.0114865,0.0244926,-0.000196323,-0.000565288,-1.97191e-05,-0.929137,-0.154966,2.88291,6.57759,-1.85371,0.941751,0.0127243
0.0116869,1.04638,0.171809,1.54251,-0.275678,-1.01222,-0.390433,0.000617451,0.26168,0.121917,-0.325098,-0.204094,0.170758,0.070242,-0.00175881,-0.0940556,0.0663017,0.204371,-0.0214129,-0.0398642,-0.291551,0.624579,1.19843,-2.63132,0.140151,-0.542358,-0.00538729,0.0174372,-1.90898,1.73343,4.02924,-1.55573,0.413764,0.310129,0.0198619,0.0201508,-0.104731,0.0103006,0.0300903,-6.58274e-05,-0.00033247,-1.77377e-05,-0.169656,-1.30205,2.35872,-4.33701,1.32995,-2.37966,-0.0980539
0.0116989,1.0516,0.174262,1.53606,-0.279762,-1.00881,-0.389093,0.000589304,0.259999,0.123204,-0.320608,-0.204172,0.169362,0.0643599,-0.0011136,-0.0756949,0.0627654,0.240745,0.0103404,-0.0942584,-0.29605,0.628013,1.28243,-2.66396,0.141375,-0.492051,0.000529415,0.0200454,-1.90973,1.7463,4.04913,-1.55017,0.421309,0.308247,0.0156346,0.019513,-0.07464,0.0089044,0.0340514,5.30152e-05,-0.000109869,-1.69661e-05,-0.620486,-1.54394,2.70031,-2.33299,2.23184,-0.691122,-0.040896
0.0117105,1.05678,0.17674,1.5297,-0.28384,-1.00545,-0.387871,0.000574474,0.258696,0.124422,-0.315408,-0.203623,0.166882,0.058399,-0.000432524,-0.0563951,0.0593132,0.275509,0.041261,-0.148264,-0.29952,0.637738,1.31867,-2.75014,0.099351,-0.5318,0.00574189,0.0164859,-1.91012,1.75926,4.06898,-1.54352,0.428695,0.304952,0.010889,0.0197998,-0.0407434,0.00763109,0.0402511,0.000181653,0.000149245,-1.44173e-05,-1.22146,-1.03896,2.65618,2.80764,0.949727,0.274096,-0.0159697
0.011722,1.06194,0.179241,1.52346,-0.287901,-1.00215,-0.386769,0.00057355,0.257787,0.125571,-0.309534,-0.202468,0.163332,0.0523804,0.000272379,-0.0364853,0.0559274,0.308261,0.0710529,-0.201217,-0.301916,0.603192,1.4366,-2.81076,0.0992978,-0.592172,0.0438962,0.0204147,1.88489,1.77232,4.08877,-1.53579,0.43604,0.300086,0.00574123,0.0220042,-0.00754428,0.00666311,0.0451899,0.000293996,0.000397711,-1.15226e-05,-0.829173,-1.18482,2.47317,-5.15744,1.5122,-1.65039,-0.0733777
0.0117336,1.06709,0.181764,1.51734,-0.291932,-0.998934,-0.385788,0.000586847,0.257279,0.126652,-0.30303,-0.200732,0.15874,0.0463262,0.000985991,-0.016321,0.052577,0.33863,0.0994493,-0.252483,-0.303182,0.571859,1.45464,-2.73407,0.125061,-0.635527,0.0407591,0.0149602,1.88525,1.78551,4.10852,-1.52697,0.443322,0.293408,0.000394789,0.0234411,0.0318185,0.00526735,0.0528558,0.000419048,0.00072026,-9.8659e-06,0.362651,-1.75272,2.77146,5.457,1.78688,0.814365,0.012835
0.0117456,1.07224,0.184309,1.51135,-0.295923,-0.995819,-0.384928,0.000614349,0.257173,0.127667,-0.295949,-0.198446,0.153148,0.0402598,0.00169084,0.00372736,0.0492197,0.366286,0.126206,-0.301463,-0.303256,0.507914,1.55195,-2.85646,0.154894,-0.581532,0.0145595,0.0193876,1.88597,1.80516,4.12822,-1.51708,0.45052,0.284567,-0.00489576,0.0253727,0.0638199,0.00418493,0.0580897,0.000537555,0.000933204,-8.87999e-06,-0.0653461,-1.01902,2.94118,0.688119,1.01463,-0.24934,-0.0206571
0.0117583,1.07738,0.186872,1.50552,-0.299862,-0.992827,-0.38419,0.000655687,0.257464,0.128614,-0.288347,-0.195645,0.146606,0.0342055,0.00236937,0.0232891,0.0457972,0.390929,0.151102,-0.347603,-0.302072,0.552221,1.56824,-3.06401,0.157726,-0.536919,-0.0126907,0.0139559,1.88705,1.81867,4.14785,-1.50609,0.457616,0.273067,-0.00988965,0.0212069,0.0964757,0.00182088,0.0638372,0.00069363,0.00114637,-7.68964e-06,-0.985647,-1.50359,2.96645,-2.85219,-1.42175,0.93168,0.0212792
0.011772,1.08254,0.189454,1.49984,-0.303739,-0.989975,-0.383572,0.00071014,0.258137,0.129491,-0.280288,-0.192368,0.139177,0.0281894,0.0030036,0.041997,0.0422414,0.412289,0.173949,-0.390389,-0.299564,0.555305,1.6643,-3.12308,0.18702,-0.575926,0.0100374,0.016365,1.88847,1.83235,4.16741,-1.494,0.464592,0.258215,-0.0144168,0.0210716,0.129386,0.000240254,0.0684323,0.000802291,0.00139051,-5.00146e-06,-0.689885,-1.48721,3.00926,-0.657893,1.13496,-0.445815,-0.0295971
0.0117869,1.08771,0.192053,1.49432,-0.307547,-0.987281,-0.383073,0.000776614,0.259172,0.130295,-0.27184,-0.188658,0.130934,0.0222388,0.0035748,0.059495,0.038481,0.430134,0.194587,-0.429368,-0.295661,0.537924,1.71984,-3.23509,0.170121,-0.622833,0.0164583,0.0145148,1.89019,1.84619,4.18687,-1.48077,0.471433,0.239061,-0.0183972,0.0227104,0.160108,-0.000876654,0.0734004,0.000895716,0.00161142,-2.55028e-06,-0.417257,-1.42679,3.43476,-1.61358,0.0108112,-1.52758,-0.0641976
0.0118033,1.09291,0.194667,1.48898,-0.311275,-0.98476,-0.382693,0.000853651,0.26054,0.13102,-0.263075,-0.184561,0.121957,0.0163821,0.00406515,0.0754523,0.0344433,0.444269,0.212881,-0.46414,-0.290299,0.550945,1.80334,-3.34111,0.192489,-0.555652,-0.0198304,0.0131826,1.89219,1.8602,4.20623,-1.46638,0.478124,0.214338,-0.0218256,0.0216116,0.186989,-0.00247803,0.0762984,0.000978448,0.00179089,-2.37789e-06,-0.663933,-1.99091,3.34467,-1.86849,-0.776121,0.814764,0.0209747
0.0118213,1.09814,0.197295,1.48382,-0.314918,-0.982425,-0.382429,0.000939456,0.262208,0.131662,-0.254071,-0.180125,0.112334,0.0106492,0.0044588,0.0895738,0.0300554,0.454527,0.228721,-0.49437,-0.283418,0.524245,1.89248,-3.32638,0.190159,-0.544078,-0.0215202,0.0104145,1.8944,1.87438,4.22545,-1.45078,0.484654,0.18247,-0.0247422,0.0238307,0.21389,-0.00344349,0.0805471,0.00104545,0.00199646,-9.03408e-07,-0.600376,-1.36815,3.3197,2.02901,-0.438731,1.13394,0.0232094
0.0118411,1.1034,0.199934,1.47884,-0.318469,-0.98029,-0.382278,0.00103194,0.264135,0.132211,-0.244905,-0.1754,0.102159,0.00507118,0.00474163,0.101605,0.0252516,0.460776,0.242028,-0.519784,-0.274969,0.546317,1.93419,-3.35463,0.25094,-0.645629,0.00358929,0.0115365,1.89677,1.88872,4.2445,-1.4339,0.491011,0.141811,-0.0272078,0.0213299,0.236867,-0.00534421,0.0845419,0.00114914,0.00216658,1.99197e-06,-0.814702,-2.52858,3.28877,-0.632047,-0.420762,-1.00907,-0.0567823
0.0118628,1.10871,0.202584,1.47404,-0.321923,-0.978363,-0.382236,0.00112874,0.266279,0.132659,-0.235659,-0.170438,0.0915302,-0.000320276,0.00490178,0.111341,0.0199775,0.462918,0.252744,-0.540177,-0.264915,0.558035,2.05655,-3.38308,0.166923,-0.65338,0.0746893,0.0119292,1.89925,1.90322,4.26336,-1.41568,0.497188,0.0914039,-0.0300141,0.0211825,0.2531,-0.00627924,0.0855577,0.00119537,0.00226463,4.15295e-06,-0.456738,-1.64859,3.50463,5.46758,-0.283325,-0.588323,-0.0255649
0.0118864,1.11406,0.205241,1.46943,-0.325275,-0.976652,-0.3823,0.00122732,0.26859,0.132995,-0.226416,-0.165289,0.0805505,-0.00549276,0.00493083,0.118635,0.0141909,0.46089,0.260834,-0.555416,-0.253232,0.55079,2.03466,-3.36821,0.106692,-0.668019,0.0600278,0.00829516,1.90177,1.91786,4.28198,-1.39603,0.503179,0.0323997,-0.0317675,0.0223168,0.267676,-0.00693365,0.0893055,0.00123514,0.00235985,5.17096e-06,-0.460183,-2.03191,3.38996,7.77503,1.55081,2.1877,0.0771755
0.011912,1.11946,0.207903,1.465,-0.328523,-0.975165,-0.382464,0.00132499,0.271019,0.13321,-0.217259,-0.160008,0.0693233,-0.0104136,0.00482397,0.123401,0.00786489,0.454659,0.266292,-0.565433,-0.239919,0.555204,2.16251,-3.35722,0.118569,-0.658183,0.0945181,0.00627465,1.90426,1.93262,4.30033,-1.37489,0.508979,-0.0307938,-0.0332478,0.0198932,0.274855,-0.00822396,0.0885022,0.00127616,0.00238351,6.34419e-06,-0.634263,-2.33116,3.34967,-6.9782,-0.367892,-2.14339,-0.0942035
0.0119396,1.12491,0.210568,1.46076,-0.331664,-0.973903,-0.382724,0.001419,0.273516,0.133293,-0.208274,-0.154647,0.0579533,-0.0150505,0.00457968,0.125613,0.000991677,0.444231,0.26913,-0.570234,-0.224993,0.546853,2.20748,-3.33037,0.142388,-0.680038,0.109179,0.00624308,1.90665,1.9475,4.31836,-1.35218,0.514586,-0.0916798,-0.0344982,0.0184031,0.279248,-0.00926176,0.0886311,0.00130801,0.00239447,6.97609e-06,-0.473782,-2.56777,3.48643,-1.45745,1.53954,-0.471793,-0.034214
0.0119689,1.1304,0.213234,1.45669,-0.334698,-0.97287,-0.383073,0.00150664,0.276029,0.133232,-0.199543,-0.149257,0.046544,-0.0193714,0.00420024,0.125312,-0.00641724,0.42965,0.269387,-0.569893,-0.208493,0.560543,2.17,-3.36814,0.158666,-0.677326,0.113046,0.00427845,1.90887,1.96245,4.25535,-1.32785,0.519998,-0.144989,-0.0355538,0.0151784,0.277715,-0.0103168,0.0876461,0.00133088,0.00234534,7.62139e-06,-0.371266,-1.59324,3.62521,3.84007,2.44104,0.17459,0.00278785
0.012,1.13595,0.215896,1.45279,-0.337624,-0.972064,-0.383505,0.00158526,0.278509,0.133018,-0.191149,-0.14389,0.0351968,-0.0233456,0.00369188,0.122597,-0.0143317,0.411002,0.267124,-0.564553,-0.190485,0.565365,2.14708,-3.41821,0.128113,-0.621978,0.142568,0.00639233,1.91087,1.97747,4.27236,-1.30192,0.525218,-0.188684,-0.0364429,0.0125255,0.27028,-0.0109394,0.0854749,0.00132846,0.00223916,9.00961e-06,-0.562157,-2.5224,3.39362,-1.40889,1.3252,0.376021,0.0117994
0.0120324,1.14155,0.218553,1.44906,-0.340444,-0.971483,-0.384012,0.00165238,0.28091,0.13264,-0.183171,-0.138596,0.0240095,-0.0269438,0.00306415,0.117623,-0.0227021,0.388408,0.262424,-0.55442,-0.171057,0.569049,2.19949,-3.37851,0.140306,-0.542263,0.202287,0.00716455,1.91257,1.99253,4.2887,-1.27445,0.530248,-0.223286,-0.0371882,0.00890401,0.260975,-0.0117978,0.0828651,0.00132495,0.00213147,1.08863e-05,-0.551847,-1.68552,3.44427,4.64361,-1.86904,-0.764119,-0.022535
0.0120661,1.14719,0.2212,1.44548,-0.343158,-0.971124,-0.384586,0.00170575,0.283188,0.13209,-0.175687,-0.133421,0.0130751,-0.0301389,0.0023296,0.110593,-0.0314605,0.362041,0.255396,-0.539757,-0.150322,0.584938,2.18355,-3.43034,0.155315,-0.66466,0.146143,0.0204011,1.91393,2.00759,4.30433,-1.24562,0.535093,-0.250364,-0.0378077,0.00400056,0.246721,-0.0126993,0.0796808,0.00132303,0.00198756,8.6161e-06,-0.622071,-2.32667,3.27519,0.823216,1.68677,0.480647,0.0189573
0.0121006,1.15288,0.223834,1.44204,-0.345771,-0.970979,-0.38522,0.00174339,0.285305,0.131361,-0.168769,-0.128411,0.00248093,-0.0329062,0.00150353,0.101752,-0.0405232,0.332114,0.246168,-0.520885,-0.128418,0.570084,2.13544,-3.54242,0.151379,-0.710785,0.0857847,0.00423765,1.91491,2.02264,4.31918,-1.21576,0.539759,-0.271568,-0.0383159,0.000569322,0.227706,-0.0130574,0.0764903,0.00129772,0.00179835,8.0565e-06,-0.289184,-1.58905,3.68804,2.01039,1.30641,2.09408,0.077438
0.0121358,1.15861,0.226452,1.43873,-0.348286,-0.971042,-0.385905,0.00176367,0.287229,0.130449,-0.162487,-0.123608,-0.00769289,-0.035224,0.000603404,0.0913727,-0.0497936,0.298888,0.234895,-0.498167,-0.105503,0.579433,2.20146,-3.53179,0.100479,-0.690938,0.1251,0.0168051,1.91545,2.03765,4.33318,-1.18537,0.544253,-0.326662,-0.0387236,-0.00410066,0.205205,-0.0133679,0.0696757,0.00124636,0.00158765,8.27909e-06,-1.48505,-2.16355,3.159,-0.329425,1.54062,0.180092,-0.00963654
0.0121711,1.16437,0.229049,1.43555,-0.350708,-0.971304,-0.38663,0.0017653,0.28893,0.12935,-0.156903,-0.119052,-0.0173738,-0.0370741,-0.000351999,0.0797479,-0.0591638,0.262672,0.22175,-0.472008,-0.0817553,0.62464,2.16285,-3.5358,-0.0571766,-0.594624,0.211372,0.0141044,-1.87666,2.05259,4.34628,-1.15517,0.548583,-0.339983,-0.0390396,-0.00857572,0.177624,-0.0129842,0.0647932,0.00117969,0.00130907,1.07831e-05,-0.640531,-2.23958,3.49814,0.369971,-1.01061,-2.15207,-0.0764322
0.0122062,1.17017,0.231622,1.43246,-0.353041,-0.971752,-0.387388,0.0017474,0.290388,0.128064,-0.152073,-0.114778,-0.0264977,-0.0384419,-0.0013431,0.0671774,-0.0685185,0.223818,0.206928,-0.442841,-0.0573704,0.678521,2.21464,-3.78762,-0.288626,-0.590801,0.217226,0.0135926,-1.87712,2.06744,4.3584,-1.12607,0.55276,-0.35069,-0.0392702,-0.0142225,0.138085,-0.012199,0.0562377,0.00108744,0.000886587,1.15011e-05,-0.783389,-1.77993,3.75796,-0.61524,1.36655,-2.54731,-0.109398
0.0122408,1.17599,0.234167,1.42947,-0.355293,-0.972377,-0.388167,0.00170947,0.291587,0.126592,-0.148045,-0.110816,-0.0350095,-0.0393168,-0.00235009,0.0539578,-0.0777384,0.182724,0.190643,-0.411121,-0.032557,0.721689,2.26135,-3.75129,-0.352442,-0.655655,0.161623,0.00453209,-1.87815,2.08217,4.3695,-1.09913,0.556793,-0.359361,-0.0394198,-0.0190904,0.114996,-0.0125402,0.0493668,0.00100713,0.000715272,8.2519e-06,-1.04987,-2.90871,3.62438,-7.21842,-0.0896857,-2.82143,-0.113812
0.0122744,1.18183,0.236681,1.42654,-0.357469,-0.973165,-0.388958,0.00165141,0.292517,0.124938,-0.14486,-0.107194,-0.042863,-0.0396929,-0.00335361,0.0403711,-0.0867031,0.13983,0.173127,-0.377313,-0.00753412,0.662687,2.28001,-3.5933,-0.369479,-0.634148,0.158331,0.00951622,-1.87975,2.09677,4.37952,-1.07551,0.560693,-0.366426,-0.0394911,-0.0212825,0.0946809,-0.0129561,0.0442335,0.000950764,0.000572713,7.13592e-06,-1.00567,-3.24237,3.60298,0.443819,-0.020668,0.988119,0.0389027
0.0123066,1.18769,0.23916,1.42367,-0.359576,-0.974102,-0.389752,0.00157349,0.293174,0.123109,-0.142548,-0.103933,-0.0500219,-0.0395683,-0.00433542,0.026676,-0.0952931,0.0956119,0.154626,-0.341887,0.0174724,0.690862,2.19001,-3.64341,-0.388383,-0.571968,0.217788,-0.0138648,-1.8819,2.11122,4.38839,-1.05632,0.564473,-0.372202,0.00824409,-0.0280845,0.0682157,-0.0134382,0.0388177,0.000925615,0.000329548,8.13839e-06,-1.17501,-1.61767,3.7744,2.17986,1.62864,0.24139,-0.00218108
0.012337,1.19356,0.241601,1.42084,-0.361623,-0.975174,-0.390537,0.00147633,0.293558,0.121113,-0.14113,-0.101051,-0.0564588,-0.0389459,-0.00527866,0.0131002,-0.103393,0.0505785,0.135396,-0.305306,0.0422338,0.687574,2.12864,-3.66956,-0.42608,-0.638094,0.209775,-0.00990236,-1.88459,2.12549,4.39607,-1.04248,0.568145,-0.376927,0.00875681,-0.0333622,0.0405906,-0.0135852,0.0322768,0.00087134,8.86369e-05,5.62149e-06,-0.592308,-2.47338,3.57328,2.94333,2.7095,-0.983514,-0.0315429
0.0123653,1.19943,0.244,1.41802,-0.363615,-0.976368,-0.391304,0.00136087,0.293673,0.118961,-0.140617,-0.0985596,-0.0621555,-0.0378331,-0.00616825,-0.000165022,-0.110895,0.00526494,0.115705,-0.268019,0.0665218,0.668972,2.17636,-3.6497,-0.414479,-0.6993,0.130434,-0.00278305,-1.88778,2.13417,4.40252,-1.0346,0.57172,-0.380783,0.00967526,-0.0388413,0.015407,-0.0139794,0.0230587,0.000790111,-0.000106559,3.05016e-06,-0.55431,-2.40702,3.67015,0.322809,5.42079,1.22104,-0.00294899
0.0123911,1.2053,0.246354,1.41521,-0.365563,-0.977666,-0.392044,0.00122833,0.293528,0.116667,-0.141008,-0.096464,-0.0671029,-0.0362418,-0.00699116,-0.0129686,-0.117695,-0.0397751,0.0958261,-0.230456,0.090112,0.695766,2.12014,-3.7003,-0.388936,-0.628713,0.153146,-0.00215353,-1.89142,2.14803,4.40767,-1.39306,0.575211,-0.38391,0.010973,-0.0455583,-0.00966323,-0.0143772,0.0166923,0.000752646,-0.000331545,3.25347e-06,-0.857786,-2.07278,3.42863,2.22135,2.38842,0.792404,0.0173205
0.012414,1.21117,0.248661,1.41238,-0.367473,-0.979056,-0.392747,0.00108017,0.293133,0.114246,-0.142292,-0.0947656,-0.0712997,-0.0341884,-0.00773652,-0.0252005,-0.123701,-0.0839766,0.0760317,-0.193021,0.112787,0.691021,2.08126,-3.64886,-0.227336,-0.598832,0.18025,-0.00341957,-1.89549,2.16165,4.4115,-1.38956,0.578631,-0.386413,0.0126103,-0.052269,-0.028675,-0.0154888,0.0101819,0.000737001,-0.000470354,2.13662e-06,-0.660018,-2.57679,3.6432,-1.39018,1.24128,-1.00573,-0.0643406
